fips,mean_mob_19,mean_mob_20,phi
1001,0.8910829849793888,0.911180802041904,0.9779431074299665
1003,0.8532816963694132,0.8693531139346611,0.9815133605578185
1005,0.8492699574463842,0.9139180487658953,0.9292627042361092
1007,0.8589933446990248,0.907335504785368,0.9467207446072788
1009,0.9055530666748703,0.939496485550926,0.9638706270879225
1011,0.8212802162053952,0.899896568406653,0.9126384576169069
1013,0.8871309606646636,1.0855969242312984,0.8171826401339827
1015,0.907865786357567,0.9390634081403135,0.9667779390483022
1017,0.8759787107527103,0.9403356249249399,0.9315596341706539
1019,0.9057866429345303,1.0360025537842439,0.8743092761942822
1021,0.8930597649362116,0.9818045177320572,0.9096105678950799
1023,0.8820063003579549,0.9288515209800168,0.9495665135234572
1025,0.8909964305638524,0.9627727064027687,0.9254483686943143
1027,0.8753340881607629,0.9993453027397154,0.8759075424290538
1029,0.8998585557243574,0.9446850865898143,0.9525487048522437
1031,0.9061663506873707,0.9322163402108268,0.9720558539903251
1033,0.90192398104951,0.8970576109363133,1.00542481336078
1035,0.8766927176537193,0.974061806563287,0.900038079459138
1037,0.8344034972992734,0.9256772412940831,0.9013978739855262
1039,0.8968568893988409,0.9898402681497772,0.906062238784504
1041,0.8767142042939882,0.9970643206704302,0.8792955340177873
1043,0.9039017633260535,0.9322561639202018,0.9695851830306854
1045,0.892153212537938,0.8910247636622234,1.0012664618557587
1047,0.8790737997914064,0.8615530668304456,1.0203362202927528
1049,0.89633402337375,0.9479490465393925,0.9455508464784371
1051,0.8917519378964094,0.9295974970692453,0.9592882303446899
1053,0.8568649741063534,0.9576371521199107,0.8947699785973434
1055,0.9044170899864857,0.9268960186394917,0.9757481657047132
1057,0.8889613062568605,1.0031717048045259,0.886150697831016
1059,0.9005843096179609,0.9288969483318952,0.9695201510083784
1061,0.9228308396334498,0.981912052058871,0.9398304437739207
1063,0.8378880094572254,0.7130230796937485,1.1751204600797887
1065,0.9073798206837299,0.886839516095506,1.0231612419332157
1067,0.9109411603985044,0.9035387752417285,1.0081926590862638
1069,0.8588835776386231,0.8440833220078442,1.0175341168873864
1071,0.891234069838895,0.9598614402242606,0.9285028364413392
1073,0.84952103885626,0.7835979637096692,1.0841286963464034
1075,0.8923953385199693,1.0005031541815899,0.8919465518826349
1077,0.9427965382657391,0.9291449655610524,1.0146926187093348
1079,0.9130848473280235,0.9663031344172783,0.9449258879602541
1081,0.8965492118893928,0.9261000535233308,0.9680910917545978
1083,0.9186368398156078,0.9150526820951106,1.0039168867439314
1085,0.8720593249232867,0.8271919011775813,1.0542406467977172
1087,0.8593713610976054,0.8087321400116854,1.0626155664905172
1089,0.8708697213795615,0.7927370784954478,1.098560600990688
1091,0.7668852193089177,0.7709734909016777,0.9946972604881932
1093,0.8941744666359063,1.0089315140729023,0.8862588333932208
1095,0.8745239141786136,0.8554728486847393,1.0222696319622122
1097,0.8655851588869118,0.8245898326679132,1.0497160219479793
1099,0.8921111613222168,0.9429969155553668,0.9460382601536067
1101,0.863722260095317,0.8192683943979281,1.0542604426111881
1103,0.9066560434549491,0.8825369145869438,1.0273293144675923
1105,0.8778971796842665,0.9649529947377756,0.909782325638394
1107,0.8598049761355221,0.9110852256449895,0.9437152002183283
1109,0.904121429672532,1.008706974388337,0.8963172186063014
1111,0.9013502135081494,0.9873677924889809,0.912881927448741
1113,0.8624563421075049,0.858274477460524,1.0048724094177357
1115,0.9106693576616784,0.9656144126067334,0.9430983483389321
1117,0.885035147799534,0.8339787492432311,1.0612202632292878
1119,0.8321761891168772,0.8247253092840866,1.0090343775665844
1121,0.8919079378378622,0.9329547988278529,0.9560033765391835
1123,0.8385301673732736,0.9622349095407733,0.8714401847813463
1125,0.8094074091573324,0.7782274584977169,1.0400653437746916
1127,0.8932200392632889,0.9578653958548756,0.9325110220378177
1129,0.8925486772024797,0.9827224308041561,0.9082408717099417
1131,0.8155134621276997,0.82523981992882,0.9882139015032512
1133,0.8855710562318377,0.945112293911463,0.9370008854363681
2013,0.5785214785214785,0.3786213786213786,1.5279683377308706
2016,0.569481800251031,0.5406132329209252,1.0533996683250415
2020,0.8173390924719547,0.5323325677809707,1.5353918620441245
2050,0.7137016004130098,0.5257408363448631,1.3575160061274993
2060,0.25344525181658734,0.1572287647206214,1.6119521912350598
2068,0.24607623318385652,0.1301741979993101,1.890361046704207
2070,0.40709797928340974,0.4333503141450161,0.9394200626959247
2090,0.7682011638742999,0.5825675205737213,1.3186474301172229
2100,0.5416293643688451,0.3532125886646925,1.5334373172158315
2105,0.6704770977216797,0.49980154004921806,1.3414866581956797
2110,0.7588441912660152,0.502423870342227,1.5103665173175929
2122,0.7564855927871794,0.6473405679435603,1.168605260118867
2130,0.7396394871200849,0.5581712391627832,1.3251121434158646
2150,0.8331922472268335,0.5968931739976473,1.3958816812170776
2158,0.6201050462070341,0.5447111229306562,1.1384108385206886
2164,0.4296145355748005,0.3226354219731703,1.3315789473684212
2170,0.8433998260618889,0.6889382487314988,1.2242023542963263
2180,0.6767612552736519,0.564237415477085,1.1994264058178836
2185,0.7882597162956982,0.41861586689172897,1.8830144259667398
2188,0.59713277887447,0.39726869680592863,1.503095470837406
2195,0.6892788461538462,0.5139423076923076,1.3411599625818524
2198,0.7160217083529967,0.6425987100833727,1.1142594859241126
2220,0.5773860105269834,0.42000126831124357,1.3747244451155067
2230,0.4661596958174905,0.23299210295408013,2.000753201104695
2240,0.7550276520864756,0.6557566616390146,1.1513838840757493
2261,0.596478429141988,0.46381363372200857,1.2860303918954945
2275,0.5873268493958149,0.41102269378131445,1.4289401979062097
2282,0.47845515480370254,0.5173954676029365,0.9247378161628624
2290,0.7974260732881422,0.4604578052853915,1.731811393215276
4001,0.7089232443341804,0.5832998123600548,1.2153668307655512
4003,0.8876157204710471,0.7685681555762275,1.154895260792538
4005,0.7927339514418166,0.6285903547139502,1.26112967769377
4007,0.779522715071482,0.7862343552679594,0.9914635628022258
4009,0.8308772549396389,0.7569534067863068,1.0976597073090408
4011,0.7516744312860818,0.6672593857059876,1.1265100909607733
4012,0.5998417206839545,0.44692109843162636,1.3421646970549617
4013,0.8719249875462577,0.6792745921824235,1.2836119554315624
4015,0.825853911578751,0.7972283300038031,1.035906377756058
4017,0.8101877679390456,0.7673899070832632,1.055770685098597
4019,0.8656649142747708,0.6635968278126548,1.3045042983827575
4021,0.9028589097324029,0.7700222504323284,1.172510156979871
4023,0.8999861947098128,0.6799823292285604,1.323543504036122
4025,0.8569539288528865,0.8212106254534525,1.0435251350768842
4027,0.8157805869719172,0.612377199600941,1.332153756709958
5001,0.8353222160860382,0.8605523704332082,0.970681442275885
5003,0.9238908518758473,0.9241113476374287,0.9997613969765168
5005,0.7161310534584056,0.7672965683826267,0.9333171591890835
5007,0.8617357661427801,0.7687838188676307,1.1209077831685659
5009,0.8927087945377857,0.9599232749982523,0.9299793200028524
5011,0.8469103455910844,0.9054068183355782,0.9353920563001406
5013,0.8412552138907751,0.9480308468328644,0.8873711406134092
5015,0.7961530358117197,0.7752218986856251,1.0270001881546214
5017,0.8003024498437342,0.7615149376617266,1.0509346701735185
5019,0.8838335317027294,0.9643475071829221,0.9165093756343164
5021,0.8871174211567555,1.052769883964067,0.8426508344030808
5023,0.8785322150045785,0.9645349062160106,0.9108350660435595
5025,0.8895040166755238,0.8811714142722259,1.0094562786176853
5027,0.8917107798309617,0.9459694288711881,0.942642280623199
5029,0.911914503223762,0.883476909788328,1.0321882701408092
5031,0.8699235145975189,0.8779473068671837,0.9908607359383601
5033,0.8656506483834561,0.8795926201755127,0.9841495125444838
5035,0.812371487120461,0.8105261441068435,1.0022767223821645
5037,0.9080233103927533,1.007144294013301,0.9015821424896652
5039,0.7370911660251762,0.8046800914821219,0.9160052222337759
5041,0.8379934210526316,0.7498960743204164,1.117479407812679
5043,0.8898236214386116,0.9330539724221544,0.9536678988983678
5045,0.8734831385683255,0.8293024257648015,1.0532745491040612
5047,0.9122742546887157,0.9935177368360066,0.9182264401176954
5049,0.8723334230918829,0.9341052568590492,0.9338705854467884
5051,0.9064021731599456,0.9053031696694149,1.001213961827762
5053,0.9088380232279792,0.9304295607815299,0.9767940116440255
5055,0.933104928089883,1.0008799788137803,0.9322845374485134
5057,0.9101678155400849,0.9532362792505459,0.9548186901317663
5059,0.9253394095862066,0.9455817079796215,0.9785927559484356
5061,0.879115178440788,0.9588759272314521,0.9168184886850209
5063,0.8856934193348242,0.9258469811150033,0.9566304555728832
5065,0.9031429097218571,1.0760752405489247,0.8392934580124232
5067,0.7443147867709127,1.0211063442332193,0.7289297446583215
5069,0.8416127627047597,0.7385552368349676,1.1395393610793942
5071,0.9044111548828531,0.9430100559817541,0.9590684098710737
5073,0.8958600493808256,0.9721419411640859,0.9215321461268126
5075,0.8826900918822568,1.0728722478818498,0.822735506137785
5077,0.7670212869504278,0.7848918132354802,0.9772318605141433
5079,0.8628728991866824,0.9110803594853618,0.9470875869545579
5081,0.8950361944157187,0.970070002386445,0.9226511408597962
5083,0.893221871053357,0.9872040618769513,0.9047996311472748
5085,0.8972605109272335,0.9014481004814954,0.9953545971731205
5087,0.887981420423418,0.9049443587390894,0.9812552692860511
5089,0.86087750345524,0.903798978982961,0.9525099313831707
5091,0.9064284595488161,0.8887396654855793,1.0199032346030963
5093,0.9046125461254613,0.9485949474879365,0.9536341602082647
5095,0.853296378754146,0.8946794493161888,0.9537453659032045
5097,0.8674612114385378,1.0018095272700847,0.8658943519955895
5099,0.8888551779935274,1.0280759895444362,0.8645812051183097
5101,0.8528395432692307,0.8704176682692307,0.9798049538275654
5103,0.8811546355203864,0.9153826765896041,0.9626079431645578
5105,0.8623819862167869,0.8525475042823567,1.0115354063967479
5107,0.6814029593790351,0.6777482598435715,1.0053924144878028
5109,0.9030586174173297,0.9775222222846137,0.9238241308793456
5111,0.893961300376607,0.9795138738582745,0.9126581299510557
5113,0.7828623056317267,0.932191031717098,0.8398088792912891
5115,0.8649189544387436,0.8817322238768216,0.980931547035728
5117,0.8226596516690856,0.9354266017001867,0.8794486389139017
5119,0.8311436727886947,0.7017011079589762,1.184469660032639
5121,0.9206121163633888,0.9653395066982143,0.9536666737199969
5123,0.8143584719631743,0.7800762385626456,1.0439472857982401
5125,0.9183977539007124,0.8703965769054527,1.0551486279575222
5127,0.85533317418391,0.964553316340282,0.8867660913024734
5129,0.8587906160721694,0.9092547150799578,0.9444994915386822
5131,0.8376046334367683,0.8078033215656084,1.036891791696773
5133,0.8889784252094705,0.9772899284995592,0.9096363313334518
5135,0.8901699862637362,1.0258671016483516,0.86772446921577
5137,0.8392604697612285,1.0210432797686213,0.8219636585350362
5139,0.8761287925725714,0.8903838218056683,0.9839900176935064
5141,0.8931860577841101,0.9441033474831451,0.9460680974866007
5143,0.8597929950386639,0.7689919093497622,1.1180780767455414
5145,0.9059428178761044,0.9561393254239763,0.9475008440578329
5147,0.8225192182083103,1.005788072149927,0.8177858149084334
5149,0.8938121543993833,0.9613974685719964,0.9297009651242369
6001,0.7980499690456883,0.4397227251402214,1.8148936214092672
6003,0.7904481881754609,0.5680228862047044,1.3915780637940682
6005,0.8957262324986378,0.74655658477648,1.1998102364428536
6007,0.8591091130158608,0.6431158716541273,1.3358543162776992
6009,0.8822228229662239,0.7355829661450061,1.1993518930838192
6011,0.8501316247919167,0.6450776199140568,1.3178749324851469
6013,0.8332831766535228,0.5260287067602548,1.5841020954647322
6015,0.8446473204697621,0.7023117698875397,1.2026671866897722
6017,0.8442318400113449,0.6561930529195957,1.2865601613048314
