contact_fit,state,week,month,samp_size,non_hh_contacts,race_cat_col,state_fips,state_pop,state_cases,state_cases_roll4,national_cases,national_cases_roll4,StringencyIndex_Average,ContainmentHealthIndex_Average,GovernmentResponseIndex_Average,StringencyIndex_Average_roll3,tail_strin,min_strin,min_strin_2022,StringencyIndex_Average_roll3_shifttail,StringencyIndex_Average_roll3_shiftmin,StringencyIndex_Average_roll3_shift2022,StringencyIndex_Average_z,StringencyIndex_Average_z_mincentered,percent_vaxxed,intercept,national_cases_roll4_slope,percent_vaxxed_slope,StringencyIndex_Average_roll3_shiftmin_slope,national_cases_roll4:percent_vaxxed_slope,residual,pred_lm,baseline,mean_mob_19,mean_mob_20,phi,region,fips.numeric,fips.character,scale_baseline
8.123082168522703,PA,2020-11-08,2020-11-01,315,9.953770259086738,hispanic,42,12989625,25261,16797,896593,624097.75,53.24,62.8,61.2,53.24,41.22333333333332,41.22333333333332,22.28761904761905,12.01666666666668,12.01666666666668,30.952380952380953,0.04963348707914806,0.8794058603615055,0,8.694070565497878,-1.304239640057155e-6,0.06379412413819621,0.018360892488545357,-1.1124140210295474e-7,0.02234790310795531,8.100734265414749,8.716418468605832,0.8075514197392976,0.7441866676263715,1.085146314586677,pennsylvania,42,42,9.458589377602866
7.909598825350155,PA,2020-11-15,2020-11-01,495,8.2108490310435709,hispanic,42,12989625,39320,24029.25,1139840,802375,53.24,62.544285714285714,60.97714285714286,54.82857142857142,41.22333333333332,41.22333333333332,22.28761904761905,13.6052380952381,13.6052380952381,32.540952380952376,0.04963348707914806,0.9956609802412741,0,8.694070565497878,-1.304239640057155e-6,0.06379412413819621,0.018360892488545357,-1.1124140210295474e-7,0.012213227095411715,7.897385598254743,8.70628379259329,0.8075514197392976,0.7441866676263715,1.085146314586677,pennsylvania,42,42,9.447591771278326
7.697648801349686,PA,2020-11-22,2020-11-01,546,7.5028014729680335,hispanic,42,12989625,46107,31929.75,1237165,979259.25,58.005714285714284,64.07,62.31428571428571,57.73904761904762,41.22333333333332,41.22333333333332,22.28761904761905,16.515714285714296,16.515714285714296,35.451428571428565,0.7311150876939336,1.208655972059365,0,8.694070565497878,-1.304239640057155e-6,0.06379412413819621,0.018360892488545357,-1.1124140210295474e-7,-0.02247628677708203,7.7201250881267685,8.671594278720796,0.8075514197392976,0.7441866676263715,1.085146314586677,pennsylvania,42,42,9.409948573144787
7.510585209630907,PA,2020-11-29,2020-11-01,561,7.080192430957358,hispanic,42,12989625,47771,39614.75,1149421,1105754.75,61.97142857142857,66.61999999999999,64.54285714285714,60.82571428571428,41.22333333333332,41.22333333333332,22.28761904761905,19.602380952380955,19.602380952380955,38.538095238095224,1.298199297318228,1.4345449669816261,0,8.694070565497878,-1.304239640057155e-6,0.06379412413819621,0.018360892488545357,-1.1124140210295474e-7,-0.10123338792165447,7.611818597552562,8.592837177576223,0.8075514197392976,0.7441866676263715,1.085146314586677,pennsylvania,42,42,9.324485595090223
7.361308173578373,PA,2020-12-06,2020-12-01,553,7.087208784628317,hispanic,42,12989625,69812,50752.5,1470688,1249278.5,62.5,66.96,64.84,62.6547619047619,41.22333333333332,41.22333333333332,22.28761904761905,21.431428571428576,21.431428571428576,40.36714285714285,1.373783287794089,1.5683986586657372,0,8.694070565497878,-1.304239640057155e-6,0.06379412413819621,0.018360892488545357,-1.1124140210295474e-7,-0.09690400662429861,7.458212180202672,8.59716655887358,0.8075514197392976,0.7441866676263715,1.085146314586677,pennsylvania,42,42,9.32918360724949
7.247632192500868,PA,2020-12-13,2020-12-01,560,7.485370436507193,hispanic,42,12989625,74045,59433.75,1546354,1350907,63.49285714285714,68.00999999999999,65.75428571428571,63.29428571428571,41.22333333333332,41.22333333333332,22.28761904761905,22.070952380952384,22.070952380952384,41.00666666666666,1.5157586212555023,1.6152004050681743,0,8.694070565497878,-1.304239640057155e-6,0.06379412413819621,0.018360892488545357,-1.1124140210295474e-7,-0.08977429735278676,7.337406489853655,8.604296268145092,0.8075514197392976,0.7441866676263715,1.085146314586677,pennsylvania,42,42,9.336920384989545
7.164164326435422,PA,2020-12-20,2020-12-01,484,8.147173007778473,hispanic,42,12989625,61709,63334.25,1493633,1415024,63.89,70.71,68.12,63.75761904761904,41.22333333333332,41.22333333333332,22.28761904761905,22.534285714285716,22.534285714285716,41.469999999999985,1.5725487546400683,1.6491081483664403,0,8.694070565497878,-1.304239640057155e-6,0.06379412413819621,0.018360892488545357,-1.1124140210295474e-7,-0.0981254439363805,7.262289770371803,8.595945121561497,0.8075514197392976,0.7441866676263715,1.085146314586677,pennsylvania,42,42,9.327858169051785
7.105779790542171,PA,2020-12-27,2020-12-01,609,7.099715831291731,hispanic,42,12989625,49802,63842,1282381,1448264,63.89,70.71,68.12,62.56714285714285,41.22333333333332,41.22333333333332,22.28761904761905,21.343809523809526,21.343809523809526,40.279523809523795,1.5725487546400683,1.5619865057706899,0,8.694070565497878,-1.304239640057155e-6,0.06379412413819621,0.018360892488545357,-1.1124140210295474e-7,-0.09129884885062532,7.197078639392797,8.602771716647252,0.8075514197392976,0.7441866676263715,1.085146314586677,pennsylvania,42,42,9.335266023550268
7.069834709995472,PA,2021-01-03,2021-01-01,539,6.941983396094559,hispanic,42,12989625,52452,59502,1614474,1484210.5,59.92142857142857,68.16,65.89142857142858,59.48047619047619,41.22333333333332,41.22333333333332,22.28761904761905,18.257142857142867,18.257142857142867,37.192857142857136,1.0050559829050933,1.3360975108484288,0.13934967329695802,8.694070565497878,-1.304239640057155e-6,0.06379412413819621,0.018360892488545357,-1.1124140210295474e-7,-0.009569395350853603,7.079404105346326,8.684501170147024,0.8075514197392976,0.7441866676263715,1.085146314586677,pennsylvania,42,42,9.423954438808728
7.060237339293635,PA,2021-01-10,2021-01-01,522,7.14207338314979,hispanic,42,12989625,58083,55511.5,1726943,1529357.75,54.63,64.76,62.92,56.39380952380952,41.22333333333332,41.22333333333332,22.28761904761905,15.170476190476201,15.170476190476201,34.10619047619048,0.24839895392512742,1.1102085159261672,0.5534647843952383,8.694070565497878,-1.304239640057155e-6,0.06379412413819621,0.018360892488545357,-1.1124140210295474e-7,0.1411242934086349,6.919113045885,8.835194858906513,0.8075514197392976,0.7441866676263715,1.085146314586677,pennsylvania,42,42,9.58747913979756
