week,race_cat_col,state,hh_contacts,non_hh_contacts,samp_size
2020-09-27,black,FL,2.3620695015862654,7.97658315522304,548
2020-09-27,black,GA,2.434524559804183,7.55864652572055,673
2020-09-27,black,HI,1.0949638488860118,7.190909019377024,9
2020-09-27,black,IA,2.3077739267295714,7.796275869311339,28
2020-09-27,black,ID,1.9127985987737477,19.4337371580857,5
2020-09-27,black,IL,2.1064733168815617,8.033307638119608,431
2020-09-27,black,IN,2.3310298635801536,9.477782702122687,175
2020-09-27,black,KS,1.624234200210927,7.613674330171087,29
2020-09-27,black,KY,2.026817928358138,7.253078513401572,101
2020-09-27,black,LA,2.2467590044817047,9.94514694282421,387
2020-09-27,black,MA,2.1386268883433766,7.6749538369014125,77
2020-09-27,black,MD,2.05437201322833,6.437797100629978,386
2020-09-27,black,ME,2.766653324817216,11.187521291706702,6
2020-09-27,black,MI,2.0946069282627278,8.22834546679558,306
2020-09-27,black,MN,1.973084038490691,8.821955561717111,63
2020-09-27,black,MO,2.062228230560776,9.422529857752973,146
2020-09-27,black,MS,2.343122895611376,9.99350617896048,299
2020-09-27,black,MT,1,1,1
2020-09-27,black,NC,1.9633852537617749,8.200135909148688,548
2020-09-27,black,ND,2.2519255818543025,5.2275135752725115,7
2020-09-27,black,NE,1.7686107867632448,10.873955779170599,22
2020-09-27,black,NH,1.5459241123189424,6.375435969731903,9
2020-09-27,black,NJ,2.3192957241294563,9.354311815975896,244
2020-09-27,black,NM,1.6996268966870498,7.753656195841794,10
2020-09-27,black,NV,1.8271940728502563,8.064257000591967,47
2020-09-27,black,NY,2.2352693567924,8.944441665134283,541
2020-09-27,black,OH,1.8984280048322664,9.844856291067597,379
2020-09-27,black,OK,2.2890526196538485,10.528502983929855,75
2020-09-27,black,OR,2.411312166172768,7.621604399636367,22
2020-09-27,black,PA,2.375081253355261,8.487260448324902,264
2020-09-27,black,RI,3.1371680242883606,5.805990568301846,15
2020-09-27,black,SC,1.9531279265609187,8.757654071687215,407
2020-09-27,black,SD,1.349245613542315,2.783997206467806,3
2020-09-27,black,TN,2.0204970037979924,9.136224869927,254
2020-09-27,black,TX,2.2691976227959563,9.191723973751296,645
2020-09-27,black,UT,3.06684378989095,5.991667958346099,18
2020-09-27,black,VA,1.9740022040055738,7.60835075569215,416
2020-09-27,black,VT,4.325590199174348,21.232672589266524,2
2020-09-27,black,WA,2.3167405595477675,8.40485384958626,64
2020-09-27,black,WI,2.1548075069585564,8.160007771023269,75
2020-09-27,black,WV,1.8245343404879972,8.239013408627654,29
2020-09-27,black,WY,1,5,1
2020-10-04,hispanic,AK,2.0819674656544507,14.500178159785879,23
2020-10-04,hispanic,AL,2.782716801217824,9.18087044613539,74
2020-10-04,hispanic,AR,2.434999646034521,10.59665653754147,77
2020-10-04,hispanic,AZ,2.5067210792987336,9.744440565145425,586
2020-10-04,hispanic,CA,2.8952285517066882,8.128996118857344,3359
2020-10-04,hispanic,CO,2.4563676678285304,10.93029178579443,458
2020-10-04,hispanic,CT,2.4608488854871124,9.208994756293093,272
2020-10-04,hispanic,DC,1.6423136581055204,3.594353498435281,27
2020-10-04,hispanic,DE,2.06960466793361,11.981132093177814,41
2020-10-04,hispanic,FL,2.3483298605239193,9.666029180857679,1698
2020-10-04,hispanic,GA,2.8306176021754124,8.214742100692296,262
2020-10-04,hispanic,HI,2.4160778144078026,8.933812153937001,69
2020-10-04,hispanic,IA,2.3351882793207204,10.574546388953648,74
2020-10-04,hispanic,ID,2.5345757336795796,11.183380157500237,81
2020-10-04,hispanic,IL,2.7389440595712227,9.54560066168421,653
2020-10-04,hispanic,IN,2.6413279707850252,8.194621473616767,193
2020-10-04,hispanic,KS,2.2839440614439677,9.63781074357412,150
2020-10-04,hispanic,KY,2.1666888792490067,8.551776527113173,78
2020-10-04,hispanic,LA,2.0561166401199773,9.947808802122973,138
2020-10-04,hispanic,MA,2.425700546411514,7.3879598120884,292
2020-10-04,hispanic,MD,2.9390956911596366,8.862548290311342,212
2020-10-04,hispanic,ME,2.1709256003919957,6.942895514586306,28
2020-10-04,hispanic,MI,2.6427159930652238,8.414356249975274,240
2020-10-04,hispanic,MN,2.3742626590366154,8.341778002591129,105
2020-10-04,hispanic,MO,2.031743870894498,9.275654771258658,109
2020-10-04,hispanic,MS,2.7108392798475527,9.642230896120031,40
2020-10-04,hispanic,MT,1.8846721079884023,14.194249225916312,37
2020-10-04,hispanic,NC,2.4359949570897523,8.747346254164219,270
2020-10-04,hispanic,ND,2.637639954076631,10.3743306693294,21
2020-10-04,hispanic,NE,2.7317030822107755,8.037867862995453,77
2020-10-04,hispanic,NH,3.095742146762949,10.285613883059893,28
2020-10-04,hispanic,NJ,2.741279542370079,8.964310113688661,702
2020-10-04,hispanic,NM,2.212429364102191,8.105225475243525,405
2020-10-04,hispanic,NV,2.5393059136012015,10.777000011494458,217
2020-10-04,hispanic,NY,2.477305664448634,8.532021401973013,965
2020-10-04,hispanic,OH,2.352556773423271,8.708777693333241,206
2020-10-04,hispanic,OK,2.639995574210719,8.407502156175015,176
2020-10-04,hispanic,OR,2.513075064171762,8.668244436282311,197
2020-10-04,hispanic,PA,2.249556645038227,9.657101038977958,387
2020-10-04,hispanic,RI,2.6921211133695904,6.800659474775868,60
2020-10-04,hispanic,SC,2.274220560747538,9.568764114326838,162
2020-10-04,hispanic,SD,1.621552814824562,10.02950702782585,20
2020-10-04,hispanic,TN,2.474295082953641,10.342692125750428,143
2020-10-04,hispanic,TX,2.5717219802266205,9.262965072381096,3355
2020-10-04,hispanic,UT,3.2372353149008353,13.002995765352559,212
2020-10-04,hispanic,VA,2.615482834994134,9.452475749549517,339
2020-10-04,hispanic,VT,2.3377944030531834,6.873919580037443,18
2020-10-04,hispanic,WA,2.5260443950755413,6.914106739511585,369
2020-10-04,hispanic,WI,2.229516406430249,9.207805072614038,175
2020-10-04,hispanic,WV,2.118356122332637,9.246054844808619,31
2020-10-04,hispanic,WY,2.096952026840157,11.734716427843374,28
2020-10-04,white,AK,1.772868704635947,8.484301025277492,475
2020-10-04,white,AL,1.9259966970267062,11.04596383394832,2161
2020-10-04,white,AR,1.917888913655632,9.622857419234991,1599
2020-10-04,white,AZ,1.8243646860256022,8.460549011183236,3087
2020-10-04,white,CA,1.7940575777935843,6.378886008333814,9960
2020-10-04,white,CO,1.7922995872228105,9.055205693273994,3362
2020-10-04,white,CT,1.8230186495521934,7.93678162394503,2631
2020-10-04,white,DC,1.284229606149236,4.096018708478859,259
2020-10-04,white,DE,1.963983708936067,8.032056029808734,795
2020-10-04,white,FL,1.704706803857409,8.881834491917195,9212
2020-10-04,white,GA,1.9604498194413924,9.386250305792819,3558
2020-10-04,white,HI,1.5865848782370202,7.104200483317233,379
2020-10-04,white,IA,1.791530555926212,9.257736970477458,2580
2020-10-04,white,ID,2.097295671101202,9.72113687340979,1330
2020-10-04,white,IL,1.7534687657471564,8.073278136774762,6528
2020-10-04,white,IN,1.867122886320369,10.505212769211392,4074
2020-10-04,white,KS,1.8611086650586675,9.109264731497834,1946
2020-10-04,white,KY,1.9111736237940855,8.96243185769305,2645
2020-10-04,white,LA,1.8770898856454772,10.4539509933328,1915
2020-10-04,white,MA,1.8861296486477717,6.864748983904893,3406
2020-10-04,white,MD,1.8327439248797883,7.18191007774743,2256
2020-10-04,white,ME,1.7161438458494487,7.135606769625381,1380
2020-10-04,white,MI,1.8520027146402445,8.33564943638553,6634
2020-10-04,white,MN,1.7571680059029997,7.293288131309978,3153
2020-10-04,white,MO,1.8263192441632392,9.027019521750649,3332
2020-10-04,white,MS,1.9218681352478568,10.455068103063264,1178
2020-10-04,white,MT,1.7302402149218208,8.775098457082656,1066
2020-10-04,white,NC,1.8083821427171443,8.742562003195369,5147
2020-10-04,white,ND,1.6695587472698787,10.712895754946473,544
2020-10-04,white,NE,1.7351830093616754,9.610888838305849,1365
2020-10-04,white,NH,1.834936439748113,9.409194684212032,1367
2020-10-04,white,NJ,1.9001664508669038,7.721967427501787,3412
2020-10-04,white,NM,1.522411990298126,6.912345699102307,833
2020-10-04,white,NV,1.7577413109825955,8.81192730991978,1104
2020-10-04,white,NY,1.7431797430017766,7.730988006060526,7502
2020-10-04,white,OH,1.8221388267491934,9.407729835831347,7051
2020-10-04,white,OK,1.8592690782747832,9.45130023780437,2079
2020-10-04,white,OR,1.8755170613264356,7.231742383576654,2936
2020-10-04,white,PA,1.8170307894618145,9.312319518965264,8160
2020-10-04,white,RI,1.6800694585437839,7.77289174130399,707
2020-10-04,white,SC,1.8269494178727161,10.799544158946306,3024
2020-10-04,white,SD,1.7316875669689291,10.724526228840974,672
2020-10-04,white,TN,1.9040372032353108,9.633979386114834,3579
2020-10-04,white,TX,1.7896012692898098,9.31706767225058,8146
2020-10-04,white,UT,2.459458317751956,9.047657798502792,2034
2020-10-04,white,VA,1.8457412832400777,8.412228985689074,4905
2020-10-04,white,VT,1.7133729210120463,6.576435600236181,618
2020-10-04,white,WA,1.821655437174635,6.7188301216403605,4507
2020-10-04,white,WI,1.6806101176041013,7.7214825971226615,4676
2020-10-04,white,WV,1.825679297118351,9.768026700039627,1656
2020-10-04,white,WY,1.6913936228023847,13.130416161092215,479
2020-10-04,other,AK,2.428227754238535,9.058386836161247,92
2020-10-04,other,AL,2.421151569671374,12.001682738738607,113
2020-10-04,other,AR,2.4312745027444462,12.327719739642031,95
2020-10-04,other,AZ,2.2649967936029554,8.941367729104936,214
2020-10-04,other,CA,2.316232395456121,8.137584309046614,1012
2020-10-04,other,CO,1.9677949538662816,9.75759054556323,175
2020-10-04,other,CT,2.5928639621838006,8.291907907587195,84
2020-10-04,other,DC,1.3956478523341969,3.5305067688192566,15
2020-10-04,other,DE,3.04515695224111,6.314124192699475,24
2020-10-04,other,FL,2.1236142293735933,11.96444452959685,377
2020-10-04,other,GA,2.3602552982695406,11.009418786454965,175
2020-10-04,other,HI,2.688309230415769,7.571451273596804,197
2020-10-04,other,IA,2.593129273013,11.452506313411181,89
2020-10-04,other,ID,2.1886620911209844,13.026373276571167,77
2020-10-04,other,IL,2.15658375707975,8.540891741450203,224
2020-10-04,other,IN,1.9633269088349652,12.679347659498694,129
2020-10-04,other,KS,2.264594600281862,12.821647456301644,103
2020-10-04,other,KY,2.2586246498246974,9.332352265086765,99
2020-10-04,other,LA,2.2266858603080015,13.858257713842587,100
2020-10-04,other,MA,2.0697080888962582,8.685075451147705,133
2020-10-04,other,MD,2.173844726881552,10.62258412065731,128
2020-10-04,other,ME,2.7680837020551783,9.231500487570557,41
2020-10-04,other,MI,2.02607632055456,10.148641163365946,295
2020-10-04,other,MN,2.3085672532120074,9.711885901707415,173
2020-10-04,other,MO,1.928488242045065,10.998545015266592,145
2020-10-04,other,MS,2.523781679235048,11.344946650797814,54
2020-10-04,other,MT,2.32966861804316,11.41072298129939,102
2020-10-04,other,NC,2.027475838226942,10.324899768556703,232
2020-10-04,other,ND,2.4420768477910837,8.165907709500958,56
2020-10-04,other,NE,2.106486054574032,9.115954239112675,65
2020-10-04,other,NH,1.93742653773292,7.165183568489565,36
2020-10-04,other,NJ,2.456508971125981,7.027956677786817,149
2020-10-04,other,NM,2.322887567622045,7.652818512862623,117
2020-10-04,other,NV,2.0049659618696016,11.112756694219135,80
2020-10-04,other,NY,2.33438692215689,8.409950953671673,328
2020-10-04,other,OH,1.9931103026048262,11.384927405834278,235
2020-10-04,other,OK,2.298377297308679,12.978445739330938,447
2020-10-04,other,OR,1.9307468218147927,9.696029114600721,209
2020-10-04,other,PA,2.0801300271840657,9.916709592426907,240
2020-10-04,other,RI,2.7382437576638834,11.561484605436995,31
2020-10-04,other,SC,2.2514656122857426,12.965259541096405,122
2020-10-04,other,SD,3.115200696996605,9.451230373713587,84
2020-10-04,other,TN,2.2096389128029497,10.586590211364905,141
2020-10-04,other,TX,2.214103790665916,10.035229236393114,482
2020-10-04,other,UT,2.742975844313111,9.074427920099287,94
2020-10-04,other,VA,2.241732790115129,10.071371338473755,234
2020-10-04,other,VT,1.8283741980833044,10.725900484360459,27
2020-10-04,other,WA,2.3143718605219386,8.621497609911552,379
2020-10-04,other,WI,1.9225253211108475,7.860257570364794,150
2020-10-04,other,WV,2.127599177289593,11.935442527541838,50
2020-10-04,other,WY,1.9507886433660993,17.757624615997667,32
2020-10-04,asian,AK,3.3700246967573433,12.281746906854254,8
2020-10-04,asian,AL,2.0603771765423877,4.8632113761655935,13
2020-10-04,asian,AR,1.6883097549963157,14.668049073057231,8
2020-10-04,asian,AZ,2.61962919843812,9.500571222604702,49
2020-10-04,asian,CA,2.421454300516479,5.238314060280617,1003
2020-10-04,asian,CO,1.6708367378146114,7.730717312002704,51
2020-10-04,asian,CT,1.8939705236796354,6.856938815946579,39
2020-10-04,asian,DC,1.3198438166294906,6.293225584432248,16
2020-10-04,asian,DE,0.8709906829508951,7.198962581906541,15
2020-10-04,asian,FL,2.249040193083357,6.523084026268774,128
2020-10-04,asian,GA,2.311761339394658,9.221200913764172,77
2020-10-04,asian,HI,2.457493917698356,5.717930150718604,124
2020-10-04,asian,IA,2.085778678048258,8.302067152552866,17
2020-10-04,asian,ID,1.2622909648778353,8.393310876090736,3
2020-10-04,asian,IL,2.0635719839101747,6.231720039148217,170
2020-10-04,asian,IN,1.807559204399618,7.6342077665532955,26
2020-10-04,asian,KS,1.4209972794015193,9.843062206824918,14
2020-10-04,asian,KY,1.6687123371129595,4.1018393227682575,13
2020-10-04,asian,LA,1.7707745307656615,10.020289314665119,33
2020-10-04,asian,MA,2.138974689408994,5.8750834155532825,112
2020-10-04,asian,MD,2.034365291156689,6.201410010021274,75
2020-10-04,asian,ME,1.6342594742359688,2.3849330276922895,5
2020-10-04,asian,MI,1.7725879007081207,10.264232740731064,84
2020-10-04,asian,MN,2.995699365568509,5.8977616869890825,59
2020-10-04,asian,MO,1.7819949932477412,7.188124382687029,31
2020-10-04,asian,MS,2.783406712380636,8.71549598401835,11
2020-10-04,asian,MT,2.1022485655488405,10.71945300890686,8
2020-10-04,asian,NC,2.2649755045051227,9.314135681669692,73
2020-10-04,asian,ND,0.8338009299960454,12.976197655231573,4
2020-10-04,asian,NE,1.4771995468556642,8.710020813616326,9
2020-10-04,asian,NH,1.2591550743633269,4.879823325050995,8
2020-10-04,asian,NJ,2.610959935448255,6.676501006709771,219
2020-10-04,asian,NM,2.634485301731236,6.284764336314063,6
2020-10-04,asian,NV,1.9609348461660978,8.925855241635396,45
2020-10-04,asian,NY,2.2694620874697917,6.502605444368358,240
2020-10-04,asian,OH,2.0712788509044353,11.066895227644071,58
2020-10-04,asian,OK,2.335415839286713,10.791897531095673,26
2020-10-04,asian,OR,2.0654034334920532,4.248187130721094,36
2020-10-04,asian,PA,2.180056435325725,5.989835953798804,105
2020-10-04,asian,RI,1.5410269587916752,15.97576968380734,6
2020-10-04,asian,SC,2.608900109338889,5.687542808169742,22
2020-10-04,asian,SD,0,2,1
2020-10-04,asian,TN,2.0351740112415646,6.459713536578135,25
2020-10-04,asian,TX,2.3556615349413965,6.365617906729101,254
2020-10-04,asian,UT,3.0772664305276964,8.376513475501156,30
2020-10-04,asian,VA,2.4433535013881387,5.278998182880351,134
2020-10-04,asian,VT,1,4,1
2020-10-04,asian,WA,1.962833381303711,6.3124736889403215,156
2020-10-04,asian,WI,2.200123148427612,8.19595777632856,33
2020-10-04,asian,WV,1.0956259849762124,11.441346047972011,10
2020-10-04,black,AK,2.3261255393530043,6.969485329100334,13
2020-10-04,black,AL,1.900877995585786,8.054871020779284,317
2020-10-04,black,AR,2.238283992068422,7.343356583420119,105
2020-10-04,black,AZ,1.8711548479184807,6.561537641431176,88
2020-10-04,black,CA,2.070784704968946,6.227913167909314,542
2020-10-04,black,CO,1.5928149019427849,6.961722217294525,54
2020-10-04,black,CT,1.8466896133443067,8.583837836473684,102
2020-10-04,black,DC,1.648202639026503,5.082780488344671,62
2020-10-04,black,DE,2.1142503433110926,7.5447877791514975,77
2020-10-04,black,FL,2.220438984427549,8.49648083288549,529
2020-10-04,black,GA,1.9958343528595475,7.5089990122557575,692
2020-10-04,black,HI,1.114013590963708,24.850279238311366,7
2020-10-04,black,IA,1.462534583466134,9.991429397304792,40
2020-10-04,black,ID,2.9999999999999996,0,1
2020-10-04,black,IL,2.0907133165240257,7.383906068702634,387
2020-10-04,black,IN,2.1744190922288773,9.530450352723472,180
2020-10-04,black,KS,2.133089893350623,6.765422895028114,37
2020-10-04,black,KY,2.0364954632757617,11.447317078614484,100
2020-10-04,black,LA,2.4948374530187496,8.425029469729852,408
2020-10-04,black,MA,2.5231502063707327,10.152577542337426,85
2020-10-04,black,MD,2.083188904876616,7.025775070954693,365
2020-10-04,black,ME,1.09426800130129,6.698178743087885,6
2020-10-04,black,MI,1.9677948166757646,8.61091529896502,349
2020-10-04,black,MN,2.8723124636256636,10.135640918277273,63
2020-10-04,black,MO,2.079008681602756,8.489548809780555,117
2020-10-04,black,MS,2.353394250675163,8.920981358340141,300
2020-10-04,black,MT,2.0199068087172614,5.470139786924109,3
2020-10-04,black,NC,2.1732455253658984,7.597360940556905,525
2020-10-04,black,ND,1.6367911526077923,6.925856035021887,11
2020-10-04,black,NE,1.6912260710703284,6.921327136375728,38
2020-10-04,black,NH,2.533085043899174,10.255637925911936,6
2020-10-04,black,NJ,2.112042896846712,7.283698434681473,269
2020-10-04,black,NM,2.400202341826907,10.675217509581984,12
2020-10-04,black,NV,2.306676781810889,4.590801017543369,63
2020-10-04,black,NY,2.427655369572657,8.105796503840931,492
2020-10-04,black,OH,2.0718480975750824,7.674034119268591,336
2020-10-04,black,OK,2.150367435945035,7.401645568461289,66
2020-10-04,black,OR,1.759546921574375,7.248419127548744,23
2020-10-04,black,PA,2.2169214480288564,8.35090851082546,323
2020-10-04,black,RI,1.6115410318635912,7.018049750603085,9
2020-10-04,black,SC,2.068249268451651,7.367168812583949,340
2020-10-04,black,SD,1.326347457262798,4.36826271368601,2
2020-10-04,black,TN,2.3567052872171987,7.583661399209175,230
2020-10-04,black,TX,2.014335801688721,7.857692225542414,701
2020-10-04,black,UT,2.6194404574148282,19.456839224715285,13
2020-10-04,black,VA,2.0957396414277265,8.071586690212806,510
2020-10-04,black,VT,3.9627003562095084,2.5672009498920225,3
2020-10-04,black,WA,2.238799376265326,8.963578294347224,82
2020-10-04,black,WI,2.030099769281906,7.853302306066975,82
2020-10-04,black,WV,1.7244962273369242,8.822999823933252,31
2020-10-04,black,WY,4.5,4,2
2020-10-11,hispanic,AK,2.6328505308459738,3.8496295610269526,21
2020-10-11,hispanic,AL,2.5182189896114644,9.901026602024704,73
2020-10-11,hispanic,AR,2.3660009503377624,8.249977309366484,70
2020-10-11,hispanic,AZ,2.440656872426097,8.458058775017472,477
2020-10-11,hispanic,CA,2.835136119044172,8.660807502535226,2787
2020-10-11,hispanic,CO,2.483856878652482,10.737181012715295,395
2020-10-11,hispanic,CT,2.2516106740284587,9.609583557330076,236
2020-10-11,hispanic,DC,1.6196206672146385,4.702954155909007,30
2020-10-11,hispanic,DE,2.3639097290347246,6.599589417614654,34
2020-10-11,hispanic,FL,2.3523240861538284,9.229117298704178,1704
2020-10-11,hispanic,GA,2.697482379908087,9.553644909115965,242
2020-10-11,hispanic,HI,2.357758244702597,5.63525916324002,65
2020-10-11,hispanic,IA,2.513612057855221,11.8169831427959,63
2020-10-11,hispanic,ID,2.9454328072014246,14.488808967866026,77
2020-10-11,hispanic,IL,2.5961573842430106,8.333442115657808,588
2020-10-11,hispanic,IN,2.533096968192328,11.025455694719971,171
2020-10-11,hispanic,KS,2.485056978081054,11.927324319014001,94
2020-10-11,hispanic,KY,2.4839191986760425,8.801222466188538,63
2020-10-11,hispanic,LA,2.8655611515807773,7.961992243642922,107
2020-10-11,hispanic,MA,2.426674028404879,6.392115453986414,299
2020-10-11,hispanic,MD,2.7271332960533536,7.367601766584929,201
2020-10-11,hispanic,ME,1.2920151925508385,5.365203257919167,22
2020-10-11,hispanic,MI,2.5038086619387583,8.86025788840907,208
2020-10-11,hispanic,MN,2.181463318944454,9.27586845212306,95
2020-10-11,hispanic,MO,2.0495475341070355,9.751703709652814,95
2020-10-11,hispanic,MS,3.3225246932077894,3.2781203607361795,41
2020-10-11,hispanic,MT,1.5924074961452277,3.267014680919956,36
2020-10-11,hispanic,NC,2.511710766475496,11.480925756852026,271
2020-10-11,hispanic,ND,1.799692101626861,8.607348654165445,15
2020-10-11,hispanic,NE,2.4413812975996487,9.840259316527742,70
2020-10-11,hispanic,NH,2.0963809997954796,8.581883698713373,31
2020-10-11,hispanic,NJ,2.6391576674916983,9.377481411795408,500
2020-10-11,hispanic,NM,2.224405231771821,8.907694448247899,422
2020-10-11,hispanic,NV,2.490791065999628,10.393467365059912,191
2020-10-11,hispanic,NY,2.5880012088173223,7.943687413193599,907
2020-10-11,hispanic,OH,2.132260706317403,9.926766162100257,160
2020-10-11,hispanic,OK,2.3016122869448306,11.021724488526669,129
2020-10-11,hispanic,OR,2.5175022915855263,8.52871068132696,191
2020-10-11,hispanic,PA,2.4507171807044927,9.11860609981323,325
2020-10-11,hispanic,RI,3.0056435407833146,6.569683274200545,50
2020-10-11,hispanic,SC,2.4476630625232607,9.781806165929677,122
2020-10-11,hispanic,SD,1.9575232173435346,11.150928269481499,18
2020-10-11,hispanic,TN,2.160845225141899,10.284509857172573,115
2020-10-11,hispanic,TX,2.6345508139483655,9.827571658295373,3007
2020-10-11,hispanic,UT,2.947077437156975,8.523471732295958,179
2020-10-11,hispanic,VA,2.395971428632031,9.747026843974346,259
2020-10-11,hispanic,VT,1.9418388523739771,10.771569114334623,15
2020-10-11,hispanic,WA,2.2221411986756903,9.134079180887374,291
2020-10-11,hispanic,WI,2.460193474755917,7.557340987819756,140
2020-10-11,hispanic,WV,1.7247463413909132,8.245208427736781,36
2020-10-11,hispanic,WY,1.5770975660323727,13.32100254380953,20
2020-10-11,white,AK,1.856999068062501,7.714954236065901,429
2020-10-11,white,AL,1.929379241402741,10.093328875037942,1963
2020-10-11,white,AR,1.9067907752405424,9.529965104914117,1545
2020-10-11,white,AZ,1.677601617677591,8.588851377268178,2891
2020-10-11,white,CA,1.7640752328451492,6.6230797242136425,8910
2020-10-11,white,CO,1.7832089682632009,9.029342211058045,3176
2020-10-11,white,CT,1.8463296610957338,8.565365668299018,2359
2020-10-11,white,DC,1.291194685228953,2.8649224774735167,253
2020-10-11,white,DE,1.9090367247029467,8.195451512800654,639
2020-10-11,white,FL,1.7230641358347796,9.130504192595126,8574
2020-10-11,white,GA,1.9337744717957883,9.745588961382591,3162
2020-10-11,white,HI,1.8008843001774226,6.7951130107462685,358
2020-10-11,white,IA,1.7731722100101097,9.210905475773641,2462
2020-10-11,white,ID,2.0008121441020648,9.405617656939262,1273
2020-10-11,white,IL,1.7829563342169015,8.17522425398517,5836
2020-10-11,white,IN,1.8837578272676967,10.058536045454083,3738
2020-10-11,white,KS,1.7792600697998566,9.63140640098482,1773
2020-10-11,white,KY,1.9583232486727291,9.245993005210773,2341
2020-10-11,white,LA,1.8811767285890493,11.70061456194083,1801
2020-10-11,white,MA,1.8842594853017536,6.646242067873634,3192
2020-10-11,white,MD,1.8948242510876157,6.691304293326296,1994
2020-10-11,white,ME,1.8305181050485115,8.064014296104006,1183
2020-10-11,white,MI,1.8140304887756777,8.56924305981355,5916
2020-10-11,white,MN,1.7168723629789722,7.588967450684217,2799
2020-10-11,white,MO,1.8507508644263735,9.185068213846376,3118
2020-10-11,white,MS,1.9821274255723065,11.587194818806458,1105
2020-10-11,white,MT,1.6616735165527978,9.370590243333284,1026
2020-10-11,white,NC,1.791487987842887,8.909156488894485,4717
2020-10-11,white,ND,1.6383718428308611,10.361647003985752,588
2020-10-11,white,NE,1.7637850727447961,9.600081814617052,1301
2020-10-11,white,NH,1.816749725408865,7.656342967094648,1268
2020-10-11,white,NJ,1.9082570161585335,7.6530113178978025,3073
2020-10-11,white,NM,1.545670999148401,7.1641336261442214,836
2020-10-11,white,NV,1.7680363745674952,8.331108184061875,1046
2020-10-11,white,NY,1.713880481023747,7.653738945798005,6882
2020-10-11,white,OH,1.7750942218394234,9.14561805112959,6410
2020-10-11,white,OK,1.8112231187275032,10.269635304997218,1982
2020-10-11,white,OR,1.8692249222326325,6.917710218275465,2599
2020-10-11,white,PA,1.856397972194683,8.987817628337343,7489
2020-10-11,white,RI,1.7480691572293456,7.5057321804313375,664
2020-10-11,white,SC,1.8249773998384178,10.061339996171666,2609
2020-10-11,white,SD,1.6342701124846926,9.263625907773248,647
2020-10-11,white,TN,1.8390032491030444,9.217007785013593,3326
2020-10-11,white,TX,1.8495525134686153,9.763869825986767,7385
2020-10-11,white,UT,2.4787983435977954,8.991822650585268,1833
2020-10-11,white,VA,1.8469509680638505,7.822621696662268,4094
2020-10-11,white,VT,1.726780408639716,6.83938614020114,543
2020-10-11,white,WA,1.8111360261372318,6.53378156512294,4046
2020-10-11,white,WI,1.6353977925533476,7.722821533299878,4020
2020-10-11,white,WV,1.923679742140283,9.6093764924078,1393
2020-10-11,white,WY,1.614264580413967,10.812605485511956,444
2020-10-11,other,AK,2.7646001535073577,7.8638047431123965,114
2020-10-11,other,AL,2.121613067488822,13.771594013526679,129
2020-10-11,other,AR,2.12062849172481,11.188248027295545,75
2020-10-11,other,AZ,2.1387978374843493,9.22833789314188,186
2020-10-11,other,CA,2.344955745753133,8.516940019781387,861
2020-10-11,other,CO,1.8517004002603579,9.692723508978752,152
2020-10-11,other,CT,2.194731316364796,10.18536479186758,65
2020-10-11,other,DC,1.6349670836216623,3.0094188951624967,12
2020-10-11,other,DE,2.4142703043628546,9.077506915058427,26
2020-10-11,other,FL,1.9044682331892189,9.031774050631137,380
2020-10-11,other,GA,2.320998554192303,8.804942880110639,164
2020-10-11,other,HI,2.8665881530640087,9.248766631427861,182
2020-10-11,other,IA,2.34856960301296,9.088681769488229,59
2020-10-11,other,ID,2.2291203347427473,11.523135932684378,74
2020-10-11,other,IL,2.0869585772254124,9.053584911635346,195
2020-10-11,other,IN,2.269593039320977,10.475487470361347,118
2020-10-11,other,KS,2.280748720736464,10.437807563292184,114
2020-10-11,other,KY,2.813270608867002,13.304213878999928,74
2020-10-11,other,LA,2.273626559026171,7.807521286410693,99
2020-10-11,other,MA,2.1024354661069684,7.693314645168333,142
2020-10-11,other,MD,2.2009744816290993,6.188137658732958,121
2020-10-11,other,ME,1.4740176809025456,14.678834981093136,36
2020-10-11,other,MI,2.1551784950183466,8.894183650115657,252
2020-10-11,other,MN,2.07342941195368,9.085848405395005,119
2020-10-11,other,MO,2.0857291533877067,10.060486373101664,126
2020-10-11,other,MS,2.8927305825944805,10.818610548899077,47
2020-10-11,other,MT,2.506940560677452,10.30929393331087,91
2020-10-11,other,NC,2.2356417875057883,11.236705467819295,184
2020-10-11,other,ND,2.5735681670877177,6.665755425595469,46
2020-10-11,other,NE,2.0885661385175274,11.908023910166294,48
2020-10-11,other,NH,2.083296172630811,8.203154022840682,37
2020-10-11,other,NJ,2.3948495316066043,10.2610674347126,117
2020-10-11,other,NM,2.745273396550252,6.508165548955865,94
2020-10-11,other,NV,1.7684158513105188,8.173617260890113,88
2020-10-11,other,NY,2.091531897294724,8.542724892853112,331
2020-10-11,other,OH,2.123736042282106,10.581425988104032,211
2020-10-11,other,OK,2.162232751955682,11.645994190980115,406
2020-10-11,other,OR,2.029314694666023,8.987821033093674,193
2020-10-11,other,PA,2.163172237110162,11.43850621532322,218
2020-10-11,other,RI,2.339797543193292,14.196519857505404,30
2020-10-11,other,SC,2.0976412278173187,13.061238709878824,129
2020-10-11,other,SD,2.3394657488643813,9.83163804255358,76
2020-10-11,other,TN,2.123607852499157,11.53614678483525,138
2020-10-11,other,TX,2.153884209769927,10.956117803876685,436
